%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1676519725991163398,1531,1676519725990947699,,0,0,22.416265141315534,114.04376427504023,179.68531799316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519726191437512,1532,1676519726191176201,,0,0,22.416263791375965,114.0437527891342,179.69366455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519726391269490,1533,1676519726390980801,,0,0,22.41626245951563,114.04374125623585,179.68080139160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519726591446452,1534,1676519726591164662,,0,0,22.416261083373936,114.04372968267512,179.6836700439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519726790368988,1535,1676519726790192983,,0,0,22.416259711363054,114.04371810070091,179.67745971679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519726990512277,1536,1676519726990342454,,0,0,22.416258331126695,114.0437065449204,179.66909790039062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519727190212870,1537,1676519727190039369,,0,0,22.41625694511375,114.04369496618615,179.66551208496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519727390470627,1538,1676519727390260600,,0,0,22.416255550737407,114.04368332593809,179.66796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519727591129095,1539,1676519727590823841,,0,0,22.416254203614912,114.04367164877533,179.66517639160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519727790869932,1540,1676519727790580272,,0,0,22.416252832946608,114.04366000069444,179.6704864501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519727991132540,1541,1676519727990972646,,0,0,22.416251512069728,114.04364840381001,179.66758728027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519728191323085,1542,1676519728191106576,,0,0,22.416250160635435,114.04363681770513,179.66969299316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519728390978378,1543,1676519728390679359,,0,0,22.41624883742133,114.04362522777312,179.66647338867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519728590412004,1544,1676519728590165672,,0,0,22.416247475311405,114.04361364594554,179.6712188720703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519728791377294,1545,1676519728791067735,,0,0,22.416246151942673,114.0436020673985,179.66664123535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519728990312938,1546,1676519728990074099,,0,0,22.41624484902207,114.04359048548979,179.6623992919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519729190405207,1547,1676519729190096017,,0,0,22.416243556896497,114.04357893598944,179.65966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519729390868418,1548,1676519729390641852,,0,0,22.41624228933483,114.04356738893894,179.6487274169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519729590323957,1549,1676519729590057951,,0,0,22.41624100862698,114.04355586262034,179.64891052246094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519729790408654,1550,1676519729790088305,,0,0,22.416239617541606,114.04354429765571,179.6465606689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519729991196535,1551,1676519729991029827,,0,0,22.4162382085843,114.04353267317624,179.63101196289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519730190423899,1552,1676519730190140297,,0,0,22.416236780448926,114.04352102844963,179.61863708496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519730391222111,1553,1676519730391013951,,0,0,22.416235309657594,114.0435094487755,179.63265991210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519730590471800,1554,1676519730590216093,,0,0,22.416233883940826,114.04349781373276,179.63914489746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519730790575407,1555,1676519730790290772,,0,0,22.41623244624734,114.04348620634671,179.63925170898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519730990287088,1556,1676519730990076769,,0,0,22.4162310619794,114.04347465810041,179.64857482910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519731189624060,1557,1676519731189426219,,0,0,22.416229703674013,114.04346310938195,179.65078735351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519731389879252,1558,1676519731389699227,,0,0,22.416228366447147,114.04345156968284,179.6489715576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519731590138547,1559,1676519731589912004,,0,0,22.416226997671387,114.0434400421725,179.6523895263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519731790137250,1560,1676519731789911172,,0,0,22.416225677998565,114.04342850629348,179.65065002441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519731989947584,1561,1676519731989714313,,0,0,22.416224368599966,114.04341693842268,179.6551055908203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519732190431484,1562,1676519732190145299,,0,0,22.41622301769055,114.04340540082963,179.65670776367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519732390315193,1563,1676519732390096919,,0,0,22.416221692954117,114.04339380104032,179.6630401611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519732589468766,1564,1676519732589239428,,0,0,22.416220308455134,114.04338220741249,179.65286254882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519732790106145,1565,1676519732789906500,,0,0,22.41621902254613,114.04337061816442,179.6544952392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519732989527685,1566,1676519732989295965,,0,0,22.4162177126106,114.04335903922593,179.65919494628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519733190146931,1567,1676519733189899267,,0,0,22.41621639781717,114.04334747697506,179.665283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519733389903364,1568,1676519733389712111,,0,0,22.41621506855494,114.04333594127249,179.6732635498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519733590309039,1569,1676519733590006740,,0,0,22.416213719766947,114.0433243602534,179.67318725585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519733789861931,1570,1676519733789692557,,0,0,22.416212411365482,114.04331284804223,179.6785430908203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519733989828328,1571,1676519733989540183,,0,0,22.416211067404628,114.0433012464083,179.67807006835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519734189459745,1572,1676519734189196352,,0,0,22.416209732570053,114.04328966422017,179.6788787841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519734389723714,1573,1676519734389455481,,0,0,22.416208389536507,114.04327805607903,179.67861938476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519734590452334,1574,1676519734590170501,,0,0,22.41620697021345,114.04326642403404,179.67103576660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519734790303171,1575,1676519734790118036,,0,0,22.41620559775105,114.04325482717205,179.67735290527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519734989495872,1576,1676519734989310381,,0,0,22.416204232615552,114.04324325025553,179.6757354736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519735189557168,1577,1676519735189303781,,0,0,22.41620291173858,114.04323167656104,179.68365478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519735389734015,1578,1676519735389438283,,0,0,22.416201574488607,114.04322013610053,179.66920471191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519735589935062,1579,1676519735589660987,,0,0,22.416200247001118,114.04320855078294,179.67173767089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519735789641665,1580,1676519735789378869,,0,0,22.416198937369426,114.04319698728787,179.6710662841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519735989280144,1581,1676519735989083627,,0,0,22.41619765812157,114.04318547102292,179.67282104492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519736189472029,1582,1676519736189221720,,0,0,22.416196406378997,114.04317391094851,179.67523193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519736389861705,1583,1676519736389686507,,0,0,22.416195155760807,114.0431623920089,179.68316650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519736589590496,1584,1676519736589363094,,0,0,22.416193939393306,114.04315086845871,179.685302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519736790249441,1585,1676519736790084676,,0,0,22.416192734658534,114.04313935790208,179.6926727294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519736989653650,1586,1676519736989461142,,0,0,22.41619153006073,114.04312776015975,179.68328857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519737189745356,1587,1676519737189501350,,0,0,22.41619025682988,114.04311625392027,179.6809844970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519737389689709,1588,1676519737389440509,,0,0,22.41618901518469,114.04310466891508,179.6771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519737590036473,1589,1676519737589792022,,0,0,22.416187708082397,114.04309310594668,179.6663055419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519737789947957,1590,1676519737789789436,,0,0,22.416186388376737,114.04308153604293,179.66651916503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519737990053689,1591,1676519737989876887,,0,0,22.4161850382635,114.0430699752517,179.6625213623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519738189426940,1592,1676519738189269703,,0,0,22.416183745415577,114.04305841002892,179.66725158691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519738389712303,1593,1676519738389499648,,0,0,22.416182401193694,114.04304691323348,179.6792449951172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519738589923744,1594,1676519738589611060,,0,0,22.4161810699039,114.04303537942634,179.6946563720703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519738789403519,1595,1676519738789150208,,0,0,22.416179813475306,114.04302387103196,179.7009735107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519738989857129,1596,1676519738989591738,,0,0,22.41617856285034,114.04301232623,179.70669555664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519739189292767,1597,1676519739189112530,,0,0,22.416177286848015,114.04300078931611,179.7012481689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519739389545984,1598,1676519739389364426,,0,0,22.41617600197748,114.04298923981248,179.69778442382812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519739589277753,1599,1676519739589030213,,0,0,22.416174701423817,114.04297768412441,179.70086669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519739789410078,1600,1676519739789225141,,0,0,22.416173391731856,114.0429661326006,179.69764709472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519739989360557,1601,1676519739989210067,,0,0,22.41617207313354,114.04295448620874,179.69668579101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519740189863614,1602,1676519740189645656,,0,0,22.416170757419785,114.04294282722947,179.68592834472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519740390026877,1603,1676519740389790361,,0,0,22.416169398377388,114.04293117655186,179.69398498535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519740590298117,1604,1676519740590050620,,0,0,22.416168054629086,114.04291957111887,179.6967315673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519740789896181,1605,1676519740789714525,,0,0,22.416166667764433,114.04290791759685,179.68359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519740989828867,1606,1676519740989631580,,0,0,22.416165269519475,114.04289628032872,179.68309020996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519741190247544,1607,1676519741190048144,,0,0,22.41616386881938,114.04288466232045,179.68202209472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519741389835008,1608,1676519741389533860,,0,0,22.416162435478416,114.04287309930595,179.6795654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519741590093346,1609,1676519741589914492,,0,0,22.416161076185034,114.04286153426175,179.6860809326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519741790263656,1610,1676519741789992800,,0,0,22.41615969681293,114.04284994050026,179.6855010986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519741990004787,1611,1676519741989821453,,0,0,22.41615830705823,114.04283837107101,179.68414306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519742189395492,1612,1676519742189199190,,0,0,22.41615691347802,114.04282678188736,179.68319702148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519742389223077,1613,1676519742389029472,,0,0,22.41615552105191,114.04281518603317,179.6936492919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519742590016860,1614,1676519742589689668,,0,0,22.416154097664396,114.04280355573276,179.67674255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519742789734401,1615,1676519742789511788,,0,0,22.4161527178813,114.04279196991423,179.68576049804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519742989358494,1616,1676519742989220600,,0,0,22.41615132943048,114.04278043956042,179.68508911132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519743189717502,1617,1676519743189524582,,0,0,22.41614993324888,114.04276888158952,179.67889404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519743390104050,1618,1676519743389908518,,0,0,22.416148576341932,114.042757341743,179.6833953857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519743590191220,1619,1676519743590013954,,0,0,22.416147192161183,114.04274579521498,179.68780517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519743790189129,1620,1676519743789928562,,0,0,22.41614576319872,114.04273422516658,179.68118286132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519743990100345,1621,1676519743989880104,,0,0,22.416144344153192,114.04272265956591,179.6809844970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519744189576819,1622,1676519744189313741,,0,0,22.416142944791922,114.04271110638928,179.69137573242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519744390066406,1623,1676519744389855184,,0,0,22.41614153901064,114.04269958448235,179.6899871826172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519744589741676,1624,1676519744589521073,,0,0,22.41614011098813,114.04268807463167,179.69322204589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519744789461645,1625,1676519744789232169,,0,0,22.41613870554059,114.04267655178997,179.694580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519744989220292,1626,1676519744989029712,,0,0,22.416137309457486,114.04266501883873,179.7034149169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519745190072051,1627,1676519745189806517,,0,0,22.41613588825179,114.0426534810225,179.69342041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519745389318411,1628,1676519745389137664,,0,0,22.416134514261696,114.04264193313998,179.69906616210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519745589214945,1629,1676519745588976878,,0,0,22.416133141816495,114.04263038324761,179.69810485839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519745789842936,1630,1676519745789624890,,0,0,22.416131787770873,114.04261878108203,179.6915283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519745989701517,1631,1676519745989426378,,0,0,22.416130418589205,114.04260717864037,179.69134521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519746190100353,1632,1676519746189930076,,0,0,22.41612899903331,114.04259559050803,179.6873779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519746389552267,1633,1676519746389360821,,0,0,22.416127673489694,114.04258399986897,179.6887664794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519746589553018,1634,1676519746589331103,,0,0,22.41612636303891,114.04257241206336,179.6983184814453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519746789357003,1635,1676519746789153358,,0,0,22.416125049409583,114.04256082416613,179.7215118408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519746989824124,1636,1676519746989647121,,0,0,22.416123731563033,114.04254927148347,179.72006225585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519747189921688,1637,1676519747189693976,,0,0,22.41612241895637,114.04253772456022,179.72250366210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519747389819234,1638,1676519747389573285,,0,0,22.416121069503028,114.0425261390203,179.72637939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519747590090454,1639,1676519747589907747,,0,0,22.416119705815838,114.04251453475366,179.70494079589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519747790051207,1640,1676519747789790368,,0,0,22.416118329815223,114.04250295418285,179.70484924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519747989809910,1641,1676519747989634037,,0,0,22.41611695798109,114.04249140975512,179.6985626220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519748190020247,1642,1676519748189825038,,0,0,22.416115577195672,114.0424798570765,179.7030792236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519748390235806,1643,1676519748390024210,,0,0,22.416114180242303,114.04246830322487,179.7008514404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519748589653445,1644,1676519748589498096,,0,0,22.416112774215257,114.04245678182063,179.69529724121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519748790172493,1645,1676519748789995312,,0,0,22.41611136854175,114.0424452160555,179.69532775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519748989695000,1646,1676519748989459001,,0,0,22.416109994897955,114.04243369303798,179.68917846679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519749189988639,1647,1676519749189822933,,0,0,22.416108582625284,114.04242217901722,179.69021606445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519749390253650,1648,1676519749390010699,,0,0,22.41610726766652,114.04241073061874,179.7052459716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519749589468442,1649,1676519749589266044,,0,0,22.416106011533845,114.04239921937096,179.7063446044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519749789238007,1650,1676519749788980681,,0,0,22.416104756876265,114.04238770077282,179.71728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519749990053927,1651,1676519749989848515,,0,0,22.416103485926236,114.04237613630148,179.71441650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519750189620671,1652,1676519750189447153,,0,0,22.416102199803056,114.04236458024494,179.71067810058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519750389528294,1653,1676519750389146577,,0,0,22.41610091680179,114.04235301463059,179.7060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519750589835303,1654,1676519750589628056,,0,0,22.416099607114404,114.04234144322471,179.70384216308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519750789746262,1655,1676519750789388639,,0,0,22.416098278435346,114.04232991818346,179.71168518066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519750989473140,1656,1676519750989261651,,0,0,22.41609692483801,114.04231832664212,179.71311950683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519751190361590,1657,1676519751190079277,,0,0,22.416095599335463,114.04230679600298,179.7168731689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519751389861786,1658,1676519751389577458,,0,0,22.416094291196988,114.04229525154679,179.7217559814453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519751590149359,1659,1676519751589891560,,0,0,22.416093015610805,114.04228366396805,179.7267303466797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519751789801345,1660,1676519751789551906,,0,0,22.416091745603755,114.04227208372461,179.73191833496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519751990064470,1661,1676519751989823127,,0,0,22.416090420758994,114.04226048284123,179.72665405273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519752189749763,1662,1676519752189503971,,0,0,22.41608906585387,114.04224891404704,179.71817016601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519752390123739,1663,1676519752389930715,,0,0,22.416087731202737,114.04223732469231,179.71641540527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519752590158194,1664,1676519752589959385,,0,0,22.41608632680673,114.04222574126814,179.70730590820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519752790050981,1665,1676519752789801994,,0,0,22.416084922186922,114.04221417079775,179.7112579345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519752990447191,1666,1676519752990136868,,0,0,22.416083486453,114.04220259896121,179.70135498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519753189238120,1667,1676519753189010799,,0,0,22.41608204524711,114.04219108631294,179.69915771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519753389740432,1668,1676519753389509007,,0,0,22.41608061996305,114.04217959568662,179.69163513183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519753589414050,1669,1676519753589119712,,0,0,22.416079200054327,114.04216810374228,179.6913299560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519753789695642,1670,1676519753789401112,,0,0,22.41607776767651,114.04215658469322,179.68539428710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519753989787456,1671,1676519753989498779,,0,0,22.416076400077028,114.04214510473678,179.68838500976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519754189169672,1672,1676519754188910159,,0,0,22.41607503966573,114.04213359037036,179.68858337402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519754390152726,1673,1676519754389811601,,0,0,22.416073645709815,114.04212206998467,179.68411254882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519754589980251,1674,1676519754589725107,,0,0,22.41607224359165,114.04211056723263,179.6824951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519754789835846,1675,1676519754789623720,,0,0,22.41607076869776,114.04209904960577,179.68133544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519754989555436,1676,1676519754989333883,,0,0,22.416069339810026,114.04208754127924,179.68218994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519755190145504,1677,1676519755189910487,,0,0,22.41606798176239,114.04207605076402,179.67568969726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519755389242488,1678,1676519755389075412,,0,0,22.416066647154594,114.04206457035339,179.6789093017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519755590073860,1679,1676519755589832340,,0,0,22.416065326427038,114.04205304335969,179.68264770507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519755789812733,1680,1676519755789483584,,0,0,22.41606401813896,114.04204149188752,179.6736297607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519755989313927,1681,1676519755989106486,,0,0,22.41606266133615,114.04202993373737,179.67919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519756189245771,1682,1676519756189107022,,0,0,22.416061346012896,114.04201840740225,179.691650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519756389785209,1683,1676519756389567387,,0,0,22.416060042837398,114.04200686251708,179.68397521972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519756589732598,1684,1676519756589507152,,0,0,22.416058721738175,114.04199533696428,179.68116760253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519756789250424,1685,1676519756788988237,,0,0,22.416057382508427,114.04198384914473,179.6898956298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519756989643879,1686,1676519756989461476,,0,0,22.41605611799449,114.04197233224129,179.69544982910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519757189317108,1687,1676519757189149086,,0,0,22.4160547852339,114.04196083490655,179.70372009277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519757389164490,1688,1676519757388954815,,0,0,22.416053459547797,114.04194924285055,179.70114135742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519757589440621,1689,1676519757589221723,,0,0,22.416052115098132,114.04193765347289,179.68592834472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519757789936327,1690,1676519757789740165,,0,0,22.416050766382394,114.04192606160653,179.6845703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676519757989972595,1691,1676519757989768388,,0,0,22.416049483299503,114.04191451461655,179.6836700439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
